date;user_count;weekly citywide penetration rate;amount of movements;average distance;Modularity;Residential;Radius of Gyration
2021-09-23 00:00:00;2707547;0,040123696;8179087;4,824499522;0,925213092;79,34470148;8,87095914
2021-09-24 00:00:00;2726057;0,040397999;8562271;4,959349661;0,921603211;79,24529991;9,193697389
2021-09-25 00:00:00;2605172;0,03860658;7323196;4,876071891;0,930326642;80,46416411;10,2413934
2021-09-26 00:00:00;2489529;0,036892842;6135260;4,903852964;0,939011368;80,92753183;10,09605533
2021-09-27 00:00:00;2693609;0,039917146;7939836;4,888103863;0,924892813;79,40087387;8,889921953
2021-09-28 00:00:00;2696386;0,039958299;8103712;4,814196807;0,925021587;79,47695328;8,730906253
2021-09-29 00:00:00;2683310;0,039764523;8139906;4,65986156;0,921747624;78,94729874;8,475740809
2021-09-30 00:00:00;2895033;0,04290209;8403250;4,741955585;0,916117914;78,74490362;8,722380054
2021-10-01 00:00:00;2924679;0,04334142;8779037;4,877989744;0,922132691;78,93444173;9,047249539
2021-10-02 00:00:00;2826062;0,041879994;7745425;4,785680809;0,92907833;79,95124809;10,07868946
2021-10-03 00:00:00;2732730;0,040496888;6585261;4,848970802;0,937666644;81,24923187;9,997267444
2021-10-04 00:00:00;2930650;0,043429905;8144956;4,845450256;0,9266924;78,72220663;8,813145462
2021-10-05 00:00:00;2903223;0,043023459;8325562;4,801266394;0,92590018;79,05958557;8,70763151
2021-10-06 00:00:00;2917324;0,043232424;8060248;4,763485477;0,924548625;78,92484398;8,662263858
2021-10-07 00:00:00;2923116;0,043318257;8403250;4,741955585;0,923536223;78,36978203;8,722380054
2021-10-08 00:00:00;2942069;0,043599126;8779037;4,877989744;0,921094974;78,72842073;9,047249539
2021-10-09 00:00:00;2641697;0,039147851;7745425;4,785680809;0,929184442;80,25311133;10,07868946
2021-10-10 00:00:00;2514869;0,037268361;6585261;4,848970802;0,941905294;80,63450466;9,997267444
2021-10-11 00:00:00;2664719;0,039489019;8144956;4,845450256;0,930980563;78,74436008;8,813145462
2021-10-12 00:00:00;2566857;0,038038782;8325562;4,801266394;0,939099315;78,8965175;8,70763151
2021-10-13 00:00:00;2727117;0,040413708;8093303;4,710775576;0,923164128;79,32891254;8,567386037
2021-10-14 00:00:00;2719511;0,040300993;7309455;4,939643046;0,922747098;79,34502101;9,078217482
2021-10-15 00:00:00;2743468;0,040656017;8611444;4,924124444;0,921581619;79,30592771;9,130292
2021-10-16 00:00:00;2638651;0,039102712;7569546;4,762394647;0,930417668;80,49590545;10,03677436
2021-10-17 00:00:00;2535330;0,037571577;6585261;4,848970802;0,94084061;81,08414577;9,997267444
2021-10-18 00:00:00;2682628;0,039754416;7704870;5,004825023;0,935710314;79,70547943;9,100020042
2021-10-19 00:00:00;2715552;0,040242324;7926834;4,832344112;0,926634057;79,1364399;8,763571401
2021-10-20 00:00:00;2706586;0,040109455;8025979;4,822339564;0,927899048;79,27542677;8,768201215
2021-10-21 00:00:00;2725912;0,040395851;6438844;4,623625073;0,924703259;79,25470771;8,509385131
2021-10-22 00:00:00;2746612;0,040702608;8515655;4,944539072;0,921589492;79,11985871;9,167038329
2021-10-23 00:00:00;2653925;0,03932906;7464526;4,909004399;0,928254757;80,05750455;10,30067192
2021-10-24 00:00:00;2558844;0,037920036;6199653;4,932881677;0,942096929;81,08414577;10,14830702
2021-10-25 00:00:00;2721677;0,040333091;7946208;4,956542025;0,925985341;78,74436008;9,013110645
2021-10-26 00:00:00;2734572;0,040524185;7551710;4,73314341;0,924600534;78,8965175;8,585010139
2021-10-27 00:00:00;2613270;0,038726586;7829017;4,68107324;0,924798456;79,32891254;8,513921832
2021-10-28 00:00:00;2723116;0,040354416;8009052;4,665865849;0,923536223;79,34502101;8,585418528
2021-10-29 00:00:00;2742069;0,040635285;8245068;4,80104447;0,921094974;79,30592771;8,908748047
2021-10-30 00:00:00;2641697;0,039147851;7417786;4,687022768;0,929184442;80,49590545;9,901104982
2021-10-31 00:00:00;2514869;0,037268361;6219620;4,5203733;0,941905294;81,08414577;9,40579194
2021-11-01 00:00:00;2664719;0,039489019;8053109;4,686970421;0,930980563;79,70547943;8,527881758
2021-11-02 00:00:00;2566857;0,038038782;6213341;4,728657217;0,939099315;79,1364399;8,576934991
2021-11-03 00:00:00;2727117;0,040413708;8093303;4,710775576;0,923164128;79,27542677;8,567386037
2021-11-04 00:00:00;2719511;0,040300993;7309455;4,939643046;0,922747098;79,25470771;9,078217482
2021-11-05 00:00:00;2743468;0,040656017;8779037;4,877989744;0,921581619;79,11985871;9,047249539
2021-11-06 00:00:00;2638651;0,039102712;7745425;4,785680809;0,930417668;80,05750455;10,07868946
2021-11-07 00:00:00;2535330;0,037571577;6585261;4,848970802;0,94084061;81,11232753;9,997267444
2021-11-08 00:00:00;2682628;0,039754416;8144956;4,845450256;0,935710314;79,0084763;8,813145462
2021-11-09 00:00:00;2715552;0,040242324;8325562;4,801266394;0,926634057;79,16124138;8,70763151
2021-11-10 00:00:00;2706586;0,040109455;8060248;4,763485477;0,927899048;79,01062743;8,662263858
2021-11-11 00:00:00;2725912;0,040395851;8403250;4,741955585;0,924703259;78,82394624;8,722380054
2021-11-12 00:00:00;2759183;0,0408889;8779037;4,877989744;0,91997285;79,34094514;9,047249539
2021-11-13 00:00:00;2675796;0,039653171;7745425;4,785680809;0,927019554;79,95124809;10,07868946
2021-11-14 00:00:00;2594974;0,038455453;6585261;4,848970802;0,935116201;81,24923187;9,997267444
2021-11-15 00:00:00;2757198;0,040859484;8144956;4,845450256;0,923581552;78,72220663;8,813145462
2021-11-16 00:00:00;2759378;0,04089179;8325562;4,801266394;0,92409786;79,05958557;8,70763151
2021-11-17 00:00:00;2755820;0,040839063;8412703;4,700456174;0,925010759;78,95312083;8,548811112
2021-11-18 00:00:00;2748449;0,040729831;8338704;4,844614172;0,91948174;78,84310952;8,90716551
2021-11-19 00:00:00;2741526;0,040627238;8732927;4,989877175;0,915311178;78,7977554;9,248646915
2021-11-20 00:00:00;2683434;0,03976636;7484449;5,011352608;0,922232308;79,64564747;10,48489869
2021-11-21 00:00:00;2620777;0,038837833;6355162;5,055663625;0,931601122;80,06298411;10,36931453
2021-11-22 00:00:00;2630087;0,0389758;8185141;4,760250985;0,916069002;79,11270565;8,659786774
2021-11-23 00:00:00;2759378;0,04089179;7983646;4,691122805;0,92409786;79,47695328;8,509373048
2021-11-24 00:00:00;2755820;0,040839063;8084099;4,672723255;0,924798456;78,94729874;8,498891859
2021-11-25 00:00:00;2707838;0,040128008;8403250;4,741955585;0,905510033;78,74490362;8,722380054
2021-11-26 00:00:00;2707292;0,040119917;8779037;4,877989744;0,911640272;78,93444173;9,047249539
2021-11-27 00:00:00;2673563;0,03962008;7745425;4,785680809;0,930575173;79,95124809;10,07868946
2021-11-28 00:00:00;2580164;0,038235981;6585261;4,848970802;0,939011035;81,24923187;9,997267444
2021-11-29 00:00:00;2736148;0,04054754;8144956;4,845450256;0,924155541;78,72220663;8,813145462
2021-11-30 00:00:00;2731740;0,040482217;8325562;4,801266394;0,924432562;79,05958557;8,70763151
2021-12-01 00:00:00;2734634;0,040525104;8093303;4,710775576;0,92348337;78,92484398;8,567386037
2021-12-02 00:00:00;2802243;0,041527015;7309455;4,939643046;0,930829712;78,36978203;9,078217482
2021-12-03 00:00:00;2759183;0,0408889;8245068;4,80104447;0,91997285;78,72842073;8,908748047
2021-12-04 00:00:00;2675796;0,039653171;7271206;4,687179229;0,927019554;80,25311133;9,901386613
2021-12-05 00:00:00;2594974;0,038455453;6139367;4,666656942;0,935116201;80,70288034;9,669102495
2021-12-06 00:00:00;2757198;0,040859484;8144956;4,845450256;0,923581552;79,11891111;8,813145462
2021-12-07 00:00:00;2759378;0,04089179;7704870;5,004825023;0,92409786;78,98819442;9,074037042
2021-12-08 00:00:00;2755820;0,040839063;7926834;4,832344112;0,925010759;78,94241541;8,786209401
2021-12-09 00:00:00;2748449;0,040729831;8025979;4,822339564;0,91948174;79,34470148;8,867071215
2021-12-10 00:00:00;2741526;0,040627238;6438844;4,623625073;0,915311178;79,24529991;8,589393131
2021-12-11 00:00:00;2683434;0,03976636;8515655;4,944539072;0,922232308;80,46416411;10,36463433
2021-12-12 00:00:00;2620777;0,038837833;7464526;4,909004399;0,931601122;80,92753183;10,10532792
2021-12-13 00:00:00;2630087;0,0389758;6199653;4,932881677;0,916069002;78,74436008;8,970522018
2021-12-14 00:00:00;2759378;0,04089179;7946208;4,956542025;0,92409786;78,8965175;8,987127645
2021-12-15 00:00:00;2755820;0,040839063;8237089;4,863272511;0,917236021;79,32891254;8,84188052
2021-12-16 00:00:00;2707838;0,040128008;8403250;4,741955585;0,905510033;79,34502101;8,722380054
2021-12-17 00:00:00;2746708;0,040704031;8779037;4,877989744;0,917632265;79,30592771;9,047249539
2021-12-18 00:00:00;2370933;0,035135344;7745425;4,785680809;0,919972038;80,49590545;10,07868946
2021-12-19 00:00:00;2609449;0,038669961;6585261;4,848970802;0,934363493;81,08414577;9,997267444
2021-12-20 00:00:00;2746403;0,040699511;8144956;4,845450256;0,917516672;79,70547943;8,813145462
2021-12-21 00:00:00;2763158;0,040947807;8325562;4,801266394;0,9187591;79,1364399;8,70763151
2021-12-22 00:00:00;2663306;0,039468079;8412703;4,700456174;0,922633167;79,27542677;8,548811112
2021-12-23 00:00:00;2627991;0,038944739;8338704;4,844614172;0,908630133;79,25470771;8,90716551
2021-12-24 00:00:00;2696354;0,039957825;8732927;4,989877175;0,931449335;79,11985871;9,248646915
2021-12-25 00:00:00;2515476;0,037277356;7484449;5,011352608;0,942964789;80,05750455;10,48489869
2021-12-26 00:00:00;2557784;0,037904327;6025477;4,722917353;0,936628253;81,11232753;9,770371235
2021-12-27 00:00:00;2708087;0,040131698;8266214;4,726098903;0,923461749;79,0084763;8,598313026
2021-12-28 00:00:00;2710445;0,040166642;7975918;4,70367323;0,918934601;79,16124138;8,531963815
2021-12-29 00:00:00;2696138;0,039954624;8139906;4,65986156;0,918771977;79,01062743;8,475740809
2021-12-30 00:00:00;2715515;0,040241775;8403250;4,741955585;0,923976712;78,82394624;8,722380054
2021-12-31 00:00:00;2611774;0,038704416;8245068;4,80104447;0,933442367;79,34094514;8,908748047
2022-01-01 00:00:00;2439633;0,036153423;7271206;4,687179229;0,945836472;79,95124809;9,901386613
2022-01-02 00:00:00;2487697;0,036865694;5987352;4,666656942;0,941080783;81,24923187;9,669102495
2022-01-03 00:00:00;2423822;0,035919117;8144956;4,845450256;0,922509944;78,72220663;8,813145462
2022-01-04 00:00:00;2679848;0,039713219;8325562;4,801266394;0,917933071;79,05958557;8,70763151
2022-01-05 00:00:00;2632699;0,039014508;8060248;4,763485477;0,917236021;78,92484398;8,662263858
2022-01-06 00:00:00;2645218;0,03920003;8403250;4,741955585;0,909238379;77,55278203;8,722380054
2022-01-07 00:00:00;2718375;0,040284158;8979037;4,877989744;0,927247097;78,72842073;9,047249539
2022-01-08 00:00:00;2647619;0,039235611;7745425;4,785680809;0,935945211;80,25311133;10,07868946
2022-01-09 00:00:00;2557603;0,037901645;6585261;4,848970802;0,941818827;81,08414577;9,997267444
2022-01-10 00:00:00;2725131;0,040384277;8144956;4,845450256;0,926497415;78,74436008;8,813145462
2022-01-11 00:00:00;2721166;0,040325519;8325562;4,801266394;0,928229779;78,8965175;8,70763151
2022-01-12 00:00:00;2740424;0,040610907;8093303;4,710775576;0,928260203;79,32891254;8,567386037
2022-01-13 00:00:00;2735045;0,040531194;7309455;4,939643046;0,928603925;79,34502101;9,078217482
2022-01-14 00:00:00;2722252;0,040341612;8245068;4,80104447;0,924070429;79,30592771;8,908748047
2022-01-15 00:00:00;2648657;0,039250993;7271206;4,687179229;0,930438824;80,49590545;9,901386613
2022-01-16 00:00:00;2563382;0,037987285;5938388;4,666656942;0,939456319;81,08414577;9,669102495
2022-01-17 00:00:00;2708087;0,040131698;8185141;4,760250985;0,923461749;79,70547943;8,659786774
2022-01-18 00:00:00;2710445;0,040166642;7983646;4,691122805;0,918934601;79,1364399;8,509373048
2022-01-19 00:00:00;2696138;0,039954624;8084099;4,672723255;0,918771977;79,27542677;8,498891859
2022-01-20 00:00:00;2715515;0,040241775;8403250;4,741955585;0,923976712;79,25470771;8,722380054
2022-01-21 00:00:00;2611774;0,038704416;8779037;4,877989744;0,933442367;79,11985871;9,047249539
2022-01-22 00:00:00;2439633;0,036153423;7745425;4,785680809;0,945836472;80,05750455;10,07868946
2022-01-23 00:00:00;2487697;0,036865694;6585261;4,848970802;0,941080783;81,11232753;9,997267444
2022-01-24 00:00:00;2423822;0,035919117;8144956;4,845450256;0,922509944;79,0084763;8,813145462
2022-01-25 00:00:00;2679848;0,039713219;8325562;4,801266394;0,917933071;79,16124138;8,70763151
2022-01-26 00:00:00;2632699;0,039014508;8060248;4,763485477;0,917236021;79,01062743;8,662263858
2022-01-27 00:00:00;2645218;0,03920003;8462383;4,790010622;0,913238379;78,82394624;8,80887912
2022-01-28 00:00:00;2718375;0,040284158;8611444;4,924124444;0,927247097;79,34094514;9,130292
2022-01-29 00:00:00;2647619;0,039235611;7569546;4,762394647;0,935945211;80,25311133;10,03677436
2022-01-30 00:00:00;2557603;0,037901645;5979342;4,666656942;0,941818827;80,70288034;9,669102495
2022-01-31 00:00:00;2725131;0,040384277;8185141;4,760250985;0,926497415;79,11891111;8,659786774
2022-02-01 00:00:00;2782792;0,041238767;7983646;4,691122805;0,926727783;78,98819442;8,509373048
2022-02-02 00:00:00;2740424;0,040610907;8084099;4,672723255;0,928260203;78,94241541;8,498891859
2022-02-03 00:00:00;2645218;0,03920003;6438844;4,623625073;0,909238379;79,34470148;8,509385131
2022-02-04 00:00:00;2804262;0,041556935;8875054;4,877989744;0,922175084;79,24529991;9,047249539
2022-02-05 00:00:00;2647619;0,039235611;7745425;4,785680809;0,935945211;80,46416411;10,07868946
2022-02-06 00:00:00;2557603;0,037901645;6585261;4,848970802;0,941818827;80,92753183;9,997267444
2022-02-07 00:00:00;2725131;0,040384277;8208404;4,777227895;0,926497415;79,11270565;8,690345211
2022-02-08 00:00:00;2721166;0,040325519;8263905;4,729763178;0,928229779;79,47695328;8,57892572
2022-02-09 00:00:00;2740424;0,040610907;8321651;4,832772389;0,928260203;78,94729874;8,786980299
2022-02-10 00:00:00;2735045;0,040531194;8462383;4,790010622;0,928603925;78,74490362;8,80887912
2022-02-11 00:00:00;2809225;0,041630483;8611444;4,924124444;0,922227675;78,93444173;9,130292
2022-02-12 00:00:00;2647619;0,039235611;7569546;4,762394647;0,935945211;79,95124809;10,03677436
2022-02-13 00:00:00;2557603;0,037901645;5938388;4,666656942;0,941818827;81,24923187;9,669102495
2022-02-14 00:00:00;2804339;0,041558076;7704870;5,004825023;0,924510024;78,72220663;9,100020042
2022-02-15 00:00:00;2710445;0,040166642;7926834;4,832344112;0,936522414;79,05958557;8,763571401
2022-02-16 00:00:00;2696138;0,039954624;8025979;4,822339564;0,931663471;78,92484398;8,768201215
2022-02-17 00:00:00;2715515;0,040241775;6438844;4,623625073;0,92416644;77,86978203;8,509385131
2022-02-18 00:00:00;2611774;0,038704416;8515655;4,944539072;0,923753808;78,72842073;9,167038329
2022-02-19 00:00:00;2439633;0,036153423;7464526;4,909004399;0,92900901;80,25311133;10,30067192
2022-02-20 00:00:00;2487697;0,036865694;6199653;4,932881677;0,936262847;81,24923187;10,14830702
2022-02-21 00:00:00;2423822;0,035919117;7946208;4,956542025;0,914745389;78,72220663;9,013110645
2022-02-22 00:00:00;2679848;0,039713219;8237089;4,863272511;0,91872231;79,05958557;8,81924252
2022-02-23 00:00:00;2632699;0,039014508;8139906;4,65986156;0,916469941;78,94241541;8,475740809
2022-02-24 00:00:00;2645218;0,03920003;8403250;4,741955585;0,908607604;79,34470148;8,722380054
2022-02-25 00:00:00;2718375;0,040284158;8779037;4,877989744;0,916435982;79,24529991;9,047249539
2022-02-26 00:00:00;2647619;0,039235611;7745425;4,785680809;0,925855188;79,95124809;10,07868946
2022-02-27 00:00:00;2557603;0,037901645;6585261;4,848970802;0,93401046;80,72107452;9,997267444
2022-02-28 00:00:00;2725131;0,040384277;8144956;4,845450256;0,921435145;79,40087387;8,813145462
2022-03-01 00:00:00;2710445;0,040166642;8325562;4,801266394;0,936522414;79,47695328;8,70763151
2022-03-02 00:00:00;2696138;0,039954624;8060248;4,763485477;0,931663471;78,94729874;8,662263858
2022-03-03 00:00:00;2715515;0,040241775;8403250;4,741955585;0,92416644;78,74490362;8,722380054
2022-03-04 00:00:00;2611774;0,038704416;8895645;4,877989744;0,923753808;78,93444173;9,047249539
2022-03-05 00:00:00;2439633;0,036153423;7745425;4,785680809;0,92900901;79,95124809;10,07868946
2022-03-06 00:00:00;2487697;0,036865694;6585261;4,848970802;0,936262847;81,24923187;9,997267444
2022-03-07 00:00:00;2423822;0,035919117;8144956;4,845450256;0,914745389;78,72220663;8,813145462
2022-03-08 00:00:00;2679848;0,039713219;8325562;4,801266394;0,91872231;79,05958557;8,70763151
2022-03-09 00:00:00;2632699;0,039014508;7829017;4,68107324;0,916469941;78,92484398;8,513921832
2022-03-10 00:00:00;2645218;0,03920003;8009052;4,665865849;0,913607604;78,36978203;8,585418528
2022-03-11 00:00:00;2718375;0,040284158;8245068;4,80104447;0,916435982;78,72842073;8,908748047
2022-03-12 00:00:00;2647619;0,039235611;7271206;4,687179229;0,925855188;80,25311133;9,901386613
2022-03-13 00:00:00;2557603;0,037901645;5938388;4,666656942;0,93401046;80,70288034;9,669102495
2022-03-14 00:00:00;2725131;0,040384277;8185141;4,760250985;0,921435145;79,11891111;8,659786774
2022-03-15 00:00:00;2819297;0,041779742;7983646;4,691122805;0,923113271;78,98819442;8,509373048
2022-03-16 00:00:00;2834000;0,041997629;8084099;4,672723255;0,922496509;78,94241541;8,498891859
2022-03-17 00:00:00;2830043;0,041938989;8403250;4,741955585;0,922437832;79,34470148;8,722380054
2022-03-18 00:00:00;2839279;0,04207586;8844323;4,877989744;0,918237997;79,24529991;9,047249539
2022-03-19 00:00:00;2742448;0,040640901;7745425;4,785680809;0,927518846;80,46416411;10,07868946
2022-03-20 00:00:00;2677598;0,039679876;6025477;4,722917353;0,939203051;80,92753183;9,770371235
2022-03-21 00:00:00;2820044;0,041790812;8266214;4,726098903;0,924595566;79,40087387;8,598313026
2022-03-22 00:00:00;2819297;0,041779742;7975918;4,70367323;0,923975126;79,47695328;8,531963815
2022-03-23 00:00:00;2752747;0,040793524;8139906;4,65986156;0,923676564;78,94729874;8,475740809
2022-03-24 00:00:00;2534953;0,03756599;8403250;4,741955585;0,920839588;78,74490362;8,722380054
2022-03-25 00:00:00;2834279;0,042001763;8779037;4,877989744;0,918103782;78,93444173;9,047249539
2022-03-26 00:00:00;2538716;0,037621755;7745425;4,785680809;0,92019886;79,95124809;10,07868946
2022-03-27 00:00:00;2670860;0,039580024;6585261;4,848970802;0,938546957;81,24923187;9,997267444
2022-03-28 00:00:00;2815340;0,041721103;8144956;4,845450256;0,924640504;78,72220663;8,813145462
2022-03-29 00:00:00;2808966;0,041626645;8325562;4,801266394;0,926386407;79,05958557;8,70763151
2022-03-30 00:00:00;2813197;0,041689345;7829017;4,68107324;0,921974921;78,94729874;8,513921832
2022-03-31 00:00:00;2819321;0,041780098;8009052;4,665865849;0,92239684;78,74490362;8,585418528
2022-04-01 00:00:00;2835101;0,042013945;8245068;4,80104447;0,922923533;78,93444173;8,908748047
2022-04-02 00:00:00;2742448;0,040640901;7271206;4,687179229;0,92019886;79,95124809;9,901386613
2022-04-03 00:00:00;2677598;0,039679876;6001589;4,666656942;0,938546957;80,06298411;9,669102495
2022-04-04 00:00:00;2820044;0,041790812;8144956;4,845450256;0,924640504;78,74436008;8,813145462
2022-04-05 00:00:00;2819297;0,041779742;7704870;5,004825023;0,926386407;78,8965175;9,074037042
2022-04-06 00:00:00;2752747;0,040793524;7926834;4,832344112;0,921974921;79,32891254;8,786209401
2022-04-07 00:00:00;2534953;0,03756599;8025979;4,822339564;0,92239684;79,34502101;8,867071215
2022-04-08 00:00:00;2834279;0,042001763;6438844;4,623625073;0,922923533;79,30592771;8,589393131
2022-04-09 00:00:00;2538716;0,037621755;8515655;4,944539072;0,929108406;80,49590545;10,36463433
2022-04-10 00:00:00;2670860;0,039580024;7464526;4,909004399;0,937469833;81,08414577;10,10532792
2022-04-11 00:00:00;2839245;0,042075356;6199653;4,932881677;0,919737207;79,70547943;8,970522018
2022-04-12 00:00:00;2839127;0,042073607;7946208;4,956542025;0,918400014;79,1364399;8,987127645
2022-04-13 00:00:00;2851790;0,042261263;8237089;4,863272511;0,919492994;78,95312083;8,84188052
2022-04-14 00:00:00;2852096;0,042265797;8403250;4,741955585;0,920184806;78,84310952;8,722380054
2022-04-15 00:00:00;2691516;0,039886129;8845001;4,877989744;0,938106944;78,7977554;9,047249539
2022-04-16 00:00:00;2726738;0,040408091;7745425;4,785680809;0,929108406;79,64564747;10,07868946
2022-04-17 00:00:00;2687087;0,039820495;6585261;4,848970802;0,937469833;80,06298411;9,997267444
2022-04-18 00:00:00;2833797;0,041994621;8144956;4,845450256;0,921637045;79,11270565;8,813145462
2022-04-19 00:00:00;2835941;0,042026393;8325562;4,801266394;0,921094748;79,16124138;8,70763151
2022-04-20 00:00:00;2837334;0,042047036;8139906;4,65986156;0,90928469;79,01062743;8,475740809
2022-04-21 00:00:00;2703246;0,040059959;8403250;4,741955585;0,927045946;78,82394624;8,722380054
2022-04-22 00:00:00;2766953;0,041004046;8779037;4,877989744;0,917683115;79,34094514;9,047249539
2022-04-23 00:00:00;2566763;0,038037389;7745425;4,785680809;0,926959193;80,49590545;10,07868946
2022-04-24 00:00:00;2687087;0,039820495;6025477;4,722917353;0,927469833;80,72107452;9,770371235
2022-04-25 00:00:00;2284003;0,03384711;8266214;4,726098903;0,904332021;79,40087387;8,598313026
2022-04-26 00:00:00;2841034;0,042101867;7975918;4,70367323;0,911369504;79,47695328;8,531963815
2022-04-27 00:00:00;2844715;0,042156417;8139906;4,65986156;0,912889501;78,94729874;8,475740809
2022-04-28 00:00:00;2845562;0,042168969;8403250;4,741955585;0,910749461;78,74490362;8,722380054
2022-04-29 00:00:00;2854693;0,042304283;8856745;4,877989744;0,90916472;78,93444173;9,047249539
2022-04-30 00:00:00;2739164;0,040592235;7745425;4,785680809;0,923232408;79,95124809;10,07868946
2022-05-01 00:00:00;2687087;0,039820495;6585261;4,848970802;0,937469833;81,24923187;9,997267444
2022-05-02 00:00:00;2284003;0,03384711;8144956;4,845450256;0,909332021;78,72220663;8,813145462
2022-05-03 00:00:00;2841034;0,042101867;8325562;4,801266394;0,921369504;79,05958557;8,70763151
2022-05-04 00:00:00;2844715;0,042156417;8412703;4,700456174;0,922889501;78,92484398;8,548811112
2022-05-05 00:00:00;2845562;0,042168969;8338704;4,844614172;0,920749461;77,59978203;8,90716551
2022-05-06 00:00:00;2854693;0,042304283;8732927;4,989877175;0,91916472;78,72842073;9,248646915
2022-05-07 00:00:00;2739164;0,040592235;7484449;5,011352608;0,933232408;80,25311133;10,48489869
2022-05-08 00:00:00;2613742;0,03873358;6355162;5,055663625;0,931860719;80,70288034;10,36931453
2022-05-09 00:00:00;2284003;0,03384711;8185141;4,760250985;0,914332021;79,11891111;8,659786774
2022-05-10 00:00:00;2859128;0,042370006;7983646;4,691122805;0,921260721;78,98819442;8,509373048
2022-05-11 00:00:00;2868269;0,042505468;8084099;4,672723255;0,921316055;78,94241541;8,498891859
2022-05-12 00:00:00;2863680;0,042437463;8403250;4,741955585;0,921801147;79,34470148;8,722380054
2022-05-13 00:00:00;2867456;0,04249342;8779037;4,877989744;0,918510372;79,24529991;9,047249539
2022-05-14 00:00:00;2755559;0,040835196;7745425;4,785680809;0,925385514;80,46416411;10,07868946
2022-05-15 00:00:00;2613742;0,03873358;6585261;4,848970802;0,931860719;80,92753183;9,997267444
2022-05-16 00:00:00;2854926;0,042307736;8144956;4,845450256;0,924362033;79,40087387;8,813145462
2022-05-17 00:00:00;2851181;0,042252238;7551710;4,73314341;0,922438981;79,47695328;8,585010139
2022-05-18 00:00:00;2852646;0,042273948;7829017;4,68107324;0,92226836;78,94729874;8,513921832
2022-05-19 00:00:00;2858108;0,04235489;8009052;4,665865849;0,921823312;78,74490362;8,585418528
2022-05-20 00:00:00;2871730;0,042556758;8245068;4,80104447;0,920660193;78,93444173;8,908748047
2022-05-21 00:00:00;2777984;0,041167516;7417786;4,687022768;0,928795794;79,95124809;9,901104982
2022-05-22 00:00:00;2697175;0,039969991;6219620;4,5203733;0,938399823;81,24923187;9,40579194
2022-05-23 00:00:00;2854926;0,042307736;8053109;4,686970421;0,924362033;78,72220663;8,527881758
2022-05-24 00:00:00;2851181;0,042252238;6213341;4,728657217;0,922438981;79,05958557;8,576934991
2022-05-25 00:00:00;2852646;0,042273948;8093303;4,710775576;0,92226836;78,95312083;8,567386037
2022-05-26 00:00:00;2858108;0,04235489;7309455;4,939643046;0,921823312;78,84310952;9,078217482
2022-05-27 00:00:00;2871730;0,042556758;8611444;4,924124444;0,918660193;78,7977554;9,130292
2022-05-28 00:00:00;2777760;0,041164197;7569546;4,762394647;0,928268155;79,64564747;10,03677436
2022-05-29 00:00:00;2694905;0,039936352;6219620;4,5203733;0,936524389;80,06298411;9,40579194
2022-05-30 00:00:00;2854593;0,042302801;7704870;5,004825023;0,923272703;79,11270565;9,100020042
2022-05-31 00:00:00;2853219;0,042282439;7926834;4,832344112;0,923389775;79,47695328;8,763571401
2022-06-01 00:00:00;2863843;0,042439878;8025979;4,822339564;0,922601888;79,58729874;8,768201215
2022-06-02 00:00:00;2867271;0,042490679;6438844;4,623625073;0,920786085;78,74490362;8,509385131
2022-06-03 00:00:00;2877221;0,04263813;8515655;4,944539072;0,922271604;78,93444173;9,167038329
2022-06-04 00:00:00;2783795;0,041253631;7464526;4,909004399;0,93153987;79,95124809;10,30067192
2022-06-05 00:00:00;2709174;0,040147807;6199653;4,932881677;0,938200304;81,24923187;10,14830702
2022-06-06 00:00:00;2874914;0,042603942;7946208;4,956542025;0,920668636;78,72220663;9,013110645
2022-06-07 00:00:00;2788235;0,041319428;8412703;4,700456174;0,911908593;79,05958557;8,526173112
2022-06-08 00:00:00;2889498;0,042820065;8338704;4,844614172;0,920830016;78,92484398;8,80829551
2022-06-09 00:00:00;3095425;0,04587174;8732927;4,989877175;0,921185028;78,36978203;9,168638915
2022-06-10 00:00:00;3082626;0,045682069;7484449;5,011352608;0,918855735;78,72842073;9,287302694
2022-06-11 00:00:00;3065361;0,045426215;6355162;5,055663625;0,929724239;80,25311133;10,56465853
2022-06-12 00:00:00;2919466;0,043264167;6025477;4,722917353;0,938723068;80,70288034;9,770371235
2022-06-13 00:00:00;3093463;0,045842664;8266214;4,726098903;0,921470255;79,11891111;8,598313026
2022-06-14 00:00:00;2869857;0,042529001;7975918;4,70367323;0,909580664;78,98819442;8,531963815
2022-06-15 00:00:00;2997765;0,044424496;8139906;4,65986156;0,919707252;78,94241541;8,475740809
2022-06-16 00:00:00;2837066;0,042043065;8403250;4,741955585;0,937896783;79,34470148;8,722380054
2022-06-17 00:00:00;2944089;0,04362906;8245068;4,80104447;0,925654664;79,24529991;8,908748047
2022-06-18 00:00:00;2743840;0,040661529;7271206;4,687179229;0,932362221;80,46416411;9,901386613
2022-06-19 00:00:00;2603089;0,038575711;5978546;4,666656942;0,943864446;80,92753183;9,669102495
2022-06-20 00:00:00;2978277;0,044135699;8208404;4,777227895;0,922715936;79,11270565;8,690345211
2022-06-21 00:00:00;2997951;0,044427253;8263905;4,729763178;0,922267957;79,47695328;8,57892572
2022-06-22 00:00:00;2975668;0,044097036;8321651;4,832772389;0,922263687;78,94729874;8,786980299
