Date;ConfirmedCases;ConfirmedDeaths;StringencyIndex;StringencyIndexForDisplay;StringencyLegacyIndex;StringencyLegacyIndexForDisplay;GovernmentResponseIndex;GovernmentResponseIndexForDisplay;ContainmentHealthIndex;ContainmentHealthIndexForDisplay;EconomicSupportIndex;EconomicSupportIndexForDisplay
11.12.2020;384942;23630;6528;6528;7857;7857;5703;5703;5625;5625;6250;6250
12.12.2020;388431;23718;6528;6528;7857;7857;5703;5703;5625;5625;6250;6250
13.12.2020;389125;23722;6528;6528;7857;7857;5703;5703;5625;5625;6250;6250
14.12.2020;389893;23740;6528;6528;7857;7857;5703;5703;5625;5625;6250;6250
15.12.2020;391350;23887;6528;6528;7857;7857;5703;5703;5625;5625;6250;6250
16.12.2020;395386;24109;6528;6528;7857;7857;5703;5703;5625;5625;6250;6250
17.12.2020;398879;24204;6528;6528;7857;7857;5703;5703;5625;5625;6250;6250
18.12.2020;402480;24351;6528;6528;7857;7857;5703;5703;5625;5625;6250;6250
19.12.2020;403660;24454;6528;6528;7857;7857;5703;5703;5625;5625;6250;6250
20.12.2020;406820;24473;6528;6528;7857;7857;5703;5703;5625;5625;6250;6250
21.12.2020;407575;24479;6528;6528;7857;7857;5703;5703;5625;5625;6250;6250
22.12.2020;411369;24594;6528;6528;7857;7857;5703;5703;5625;5625;6250;6250
23.12.2020;414344;24773;6250;6250;7500;7500;5547;5547;5446;5446;6250;6250
24.12.2020;418543;24827;6250;6250;7500;7500;5547;5547;5446;5446;6250;6250
25.12.2020;419146;24900;6250;6250;7500;7500;5547;5547;5446;5446;6250;6250
26.12.2020;420075;24905;6250;6250;7500;7500;5547;5547;5446;5446;6250;6250
27.12.2020;421069;24918;6250;6250;7500;7500;5547;5547;5446;5446;6250;6250
28.12.2020;421674;24942;6250;6250;7500;7500;5547;5547;5446;5446;6250;6250
29.12.2020;426259;25078;6250;6250;7500;7500;5391;5391;5446;5446;5000;5000
30.12.2020;428373;25303;6250;6250;7500;7500;5391;5391;5446;5446;5000;5000
31.12.2020;434648;25530;6250;6250;7500;7500;5391;5391;5446;5446;5000;5000
01.01.2021;435390;25600;6250;6250;7500;7500;5391;5391;5446;5446;5000;5000
02.01.2021;435604;25608;6250;6250;7500;7500;5391;5391;5446;5446;5000;5000
03.01.2021;435739;25616;6250;6250;7500;7500;5391;5391;5446;5446;5000;5000
04.01.2021;439345;25617;6065;6065;7143;7143;5286;5286;5327;5327;5000;5000
05.01.2021;443607;25837;6065;6065;7143;7143;5286;5286;5327;5327;5000;5000
06.01.2021;448089;26068;6065;6065;7143;7143;5286;5286;5327;5327;5000;5000
07.01.2021;452758;26292;6065;6065;7143;7143;5286;5286;5327;5327;5000;5000
08.01.2021;454275;26480;5231;5231;6190;6190;4818;4818;4792;4792;5000;5000
09.01.2021;459866;26704;5231;5231;6190;6190;4818;4818;4792;4792;5000;5000
10.01.2021;460927;26749;5231;5231;6190;6190;4818;4818;4792;4792;5000;5000
11.01.2021;461561;26771;5231;5231;6190;6190;4818;4818;4792;4792;5000;5000
12.01.2021;465150;26976;5509;5509;6190;6190;4974;4974;4970;4970;5000;5000
13.01.2021;469437;27241;5509;5509;6190;6190;4974;4974;4970;4970;5000;5000
14.01.2021;473648;27441;5509;5509;6190;6190;4974;4974;4970;4970;5000;5000
15.01.2021;477044;27591;5509;5509;6190;6190;4974;4974;4970;4970;5000;5000
16.01.2021;481111;27755;5509;5509;6190;6190;4974;4974;4970;4970;5000;5000
17.01.2021;482058;27791;5509;5509;6190;6190;4974;4974;4970;4970;5000;5000
18.01.2021;482431;27805;5509;5509;6190;6190;5286;5286;5327;5327;5000;5000
19.01.2021;486806;28026;5509;5509;6190;6190;5286;5286;5327;5327;5000;5000
20.01.2021;490821;28215;5509;5509;6190;6190;5286;5286;5327;5327;5000;5000
21.01.2021;494127;28440;5509;5509;6190;6190;5286;5286;5327;5327;5000;5000
22.01.2021;494796;28592;5509;5509;6190;6190;5286;5286;5327;5327;5000;5000
23.01.2021;500185;28812;5509;5509;6190;6190;5286;5286;5327;5327;5000;5000
24.01.2021;501202;28833;5509;5509;6190;6190;5286;5286;5327;5327;5000;5000
25.01.2021;501436;28856;5509;5509;6190;6190;5286;5286;5327;5327;5000;5000
26.01.2021;505596;29043;5509;5509;6190;6190;5286;5286;5327;5327;5000;5000
27.01.2021;509113;29230;5509;5509;6190;6190;5286;5286;5327;5327;5000;5000
28.01.2021;512791;29417;5509;5509;6190;6190;5286;5286;5327;5327;5000;5000
29.01.2021;516868;29563;5509;5509;6190;6190;5286;5286;5327;5327;5000;5000
30.01.2021;520730;29789;5509;5509;6190;6190;5286;5286;5327;5327;5000;5000
31.01.2021;520967;29811;5509;5509;6190;6190;5286;5286;5327;5327;5000;5000
01.02.2021;522998;29848;5509;5509;6190;6190;5286;5286;5327;5327;5000;5000
02.02.2021;526276;30004;5509;5509;6190;6190;5286;5286;5327;5327;5000;5000
03.02.2021;529525;30172;5509;5509;6190;6190;5286;5286;5327;5327;5000;5000
04.02.2021;532377;30354;5509;5509;6190;6190;5286;5286;5327;5327;5000;5000
05.02.2021;535134;30545;5509;5509;6190;6190;5286;5286;5327;5327;5000;5000
06.02.2021;537824;30596;5509;5509;6190;6190;5286;5286;5327;5327;5000;5000
07.02.2021;537986;30597;5509;5509;6190;6190;5286;5286;5327;5327;5000;5000
08.02.2021;540087;30700;5509;5509;6190;6190;5286;5286;5327;5327;5000;5000
09.02.2021;541096;30792;5509;5509;6190;6190;5286;5286;5327;5327;5000;5000
10.02.2021;547081;30950;5509;5509;6190;6190;5286;5286;5327;5327;5000;5000
11.02.2021;549114;31134;5509;5509;6190;6190;5286;5286;5327;5327;5000;5000
12.02.2021;551882;31283;6343;6343;7143;7143;5755;5755;5863;5863;5000;5000
13.02.2021;554040;31383;6343;6343;7143;7143;5755;5755;5863;5863;5000;5000
14.02.2021;554835;31487;6343;6343;7143;7143;5755;5755;5863;5863;5000;5000
15.02.2021;555541;31512;6343;6343;7143;7143;5755;5755;5863;5863;5000;5000
16.02.2021;563926;31630;6343;6343;7143;7143;5755;5755;5863;5863;5000;5000
17.02.2021;564513;31701;6343;6343;7143;7143;5755;5755;5863;5863;5000;5000
18.02.2021;566928;31882;6343;6343;7143;7143;5755;5755;5863;5863;5000;5000
19.02.2021;569184;32045;6343;6343;7143;7143;5755;5755;5863;5863;5000;5000
20.02.2021;571434;32167;6343;6343;7143;7143;5755;5755;5863;5863;5000;5000
21.02.2021;572007;32173;6343;6343;7143;7143;5755;5755;5863;5863;5000;5000
22.02.2021;572866;32256;6343;6343;7143;7143;5755;5755;5863;5863;5000;5000
23.02.2021;573275;32403;5509;5509;6190;6190;5286;5286;5327;5327;5000;5000
24.02.2021;577183;32574;5509;5509;6190;6190;5286;5286;5327;5327;5000;5000
25.02.2021;579118;32771;5509;5509;6190;6190;5286;5286;5327;5327;5000;5000
26.02.2021;579542;32909;5509;5509;6190;6190;5286;5286;5327;5327;5000;5000
27.02.2021;582164;33035;5509;5509;6190;6190;5286;5286;5327;5327;5000;5000
28.02.2021;583044;33080;5509;5509;6190;6190;5286;5286;5327;5327;5000;5000
01.03.2021;583795;33093;5509;5509;6190;6190;5286;5286;5327;5327;5000;5000
02.03.2021;585620;33176;5509;5509;6190;6190;5286;5286;5327;5327;5000;5000
03.03.2021;587800;33362;5509;5509;6190;6190;5286;5286;5327;5327;5000;5000
04.03.2021;589694;33466;5509;5509;6190;6190;5286;5286;5327;5327;5000;5000
05.03.2021;591945;33607;6806;6806;7738;7738;6016;6016;6161;6161;5000;5000
06.03.2021;592505;33712;6806;6806;7738;7738;6016;6016;6161;6161;5000;5000
07.03.2021;594202;33717;6806;6806;7738;7738;6016;6016;6161;6161;5000;5000
08.03.2021;594964;33729;6806;6806;7738;7738;6016;6016;6161;6161;5000;5000
09.03.2021;597136;33824;6806;6806;7738;7738;6016;6016;6161;6161;5000;5000
10.03.2021;599572;33893;6806;6806;7738;7738;6016;6016;6161;6161;5000;5000
11.03.2021;601666;34083;6806;6806;7738;7738;6016;6016;6161;6161;5000;5000
12.03.2021;604171;34210;6991;6991;8095;8095;6120;6120;6280;6280;5000;5000
13.03.2021;606452;34304;6991;6991;8095;8095;6120;6120;6280;6280;5000;5000
14.03.2021;606720;34329;6991;6991;8095;8095;6120;6120;6280;6280;5000;5000
15.03.2021;607806;34330;6991;6991;8095;8095;6120;6120;6280;6280;5000;5000
16.03.2021;608887;34445;6991;6991;8095;8095;6120;6120;6280;6280;5000;5000
17.03.2021;612980;34586;6991;6991;8095;8095;6120;6120;6280;6280;5000;5000
18.03.2021;615930;34695;6991;6991;8095;8095;6120;6120;6280;6280;5000;5000
19.03.2021;618284;34830;6991;6991;8095;8095;6120;6120;6280;6280;5000;5000
20.03.2021;619228;35017;6991;6991;8095;8095;6120;6120;6280;6280;5000;5000
21.03.2021;621991;35131;6991;6991;8095;8095;6120;6120;6280;6280;5000;5000
22.03.2021;623460;35180;6991;6991;8095;8095;6120;6120;6280;6280;5000;5000
23.03.2021;626661;35331;6991;6991;8095;8095;6120;6120;6280;6280;5000;5000
24.03.2021;629553;35373;6991;6991;8095;8095;6120;6120;6280;6280;5000;5000
25.03.2021;632533;35563;6991;6991;8095;8095;6120;6120;6280;6280;5000;5000
26.03.2021;635712;35758;7639;7639;7976;7976;6484;6484;6696;6696;5000;5000
27.03.2021;638481;36026;7639;7639;7976;7976;6484;6484;6696;6696;5000;5000
28.03.2021;640467;36109;7639;7639;7976;7976;6484;6484;6696;6696;5000;5000
29.03.2021;641254;36149;7639;7639;7976;7976;6484;6484;6696;6696;5000;5000
30.03.2021;644754;36432;7639;7639;7976;7976;6484;6484;6696;6696;5000;5000
31.03.2021;647875;36727;7639;7639;7976;7976;6484;6484;6696;6696;5000;5000
01.04.2021;651914;37114;7639;7639;7976;7976;6641;6641;6696;6696;6250;6250
02.04.2021;653204;37218;7639;7639;7976;7976;6641;6641;6696;6696;6250;6250
03.04.2021;657139;37629;7639;7639;7976;7976;6641;6641;6696;6696;6250;6250
04.04.2021;658440;37687;7639;7639;7976;7976;6641;6641;6696;6696;6250;6250
05.04.2021;659237;37693;7824;7824;8333;8333;6745;6745;6815;6815;6250;6250
06.04.2021;660907;38040;7824;7824;8333;8333;6745;6745;6815;6815;6250;6250
07.04.2021;666025;38282;7639;7639;7976;7976;6641;6641;6696;6696;6250;6250
08.04.2021;671207;38657;7639;7639;7976;7976;6641;6641;6696;6696;6250;6250
09.04.2021;675027;39038;7639;7639;7976;7976;6641;6641;6696;6696;6250;6250
10.04.2021;678601;39298;7639;7639;7976;7976;6641;6641;6696;6696;6250;6250
11.04.2021;679654;39423;7639;7639;7976;7976;6641;6641;6696;6696;6250;6250
12.04.2021;680357;39444;7639;7639;7976;7976;6641;6641;6696;6696;6250;6250
13.04.2021;684758;39791;7639;7639;7976;7976;6641;6641;6696;6696;6250;6250
14.04.2021;688797;40091;7639;7639;7976;7976;6641;6641;6696;6696;6250;6250
15.04.2021;693046;40429;7639;7639;7976;7976;6641;6641;6696;6696;6250;6250
16.04.2021;697763;40716;7639;7639;7976;7976;6641;6641;6696;6696;6250;6250
17.04.2021;699422;41162;7639;7639;7976;7976;6641;6641;6696;6696;6250;6250
18.04.2021;703349;41310;7639;7639;7976;7976;6641;6641;6696;6696;6250;6250
19.04.2021;704265;41418;7639;7639;7976;7976;6641;6641;6696;6696;6250;6250
20.04.2021;708424;41745;7639;7639;7976;7976;6641;6641;6696;6696;6250;6250
21.04.2021;712525;42110;7639;7639;7976;7976;6641;6641;6696;6696;6250;6250
22.04.2021;716103;42362;7639;7639;7976;7976;6641;6641;6696;6696;6250;6250
23.04.2021;720749;42634;7639;7639;7976;7976;6641;6641;6696;6696;6250;6250
24.04.2021;723580;42857;7639;7639;7976;7976;6641;6641;6696;6696;6250;6250
25.04.2021;724596;42914;7639;7639;7976;7976;6641;6641;6696;6696;6250;6250
26.04.2021;724858;42927;7639;7639;7976;7976;6641;6641;6696;6696;6250;6250
27.04.2021;729206;43288;7639;7639;7976;7976;6641;6641;6696;6696;6250;6250
28.04.2021;733764;43618;7639;7639;7976;7976;6224;6224;6220;6220;6250;6250
29.04.2021;737844;43965;7639;7639;7976;7976;6224;6224;6220;6220;6250;6250
30.04.2021;742615;44406;7639;7639;7976;7976;6224;6224;6220;6220;6250;6250
01.05.2021;745456;44619;7639;7639;7976;7976;6224;6224;6220;6220;6250;6250
02.05.2021;747449;44835;7639;7639;7976;7976;6224;6224;6220;6220;6250;6250
03.05.2021;748614;44897;7639;7639;7976;7976;6224;6224;6220;6220;6250;6250
04.05.2021;753732;45232;7639;7639;7976;7976;6224;6224;6220;6220;6250;6250
05.05.2021;761216;45581;7639;7639;7976;7976;6224;6224;6220;6220;6250;6250
06.05.2021;770401;45914;6898;6898;7619;7619;5807;5807;5744;5744;6250;6250
07.05.2021;778662;46171;6898;6898;7619;7619;5807;5807;5744;5744;6250;6250
08.05.2021;784506;46374;6898;6898;7619;7619;5807;5807;5744;5744;6250;6250
09.05.2021;786087;46427;6898;6898;7619;7619;5807;5807;5744;5744;6250;6250
10.05.2021;786757;46442;6898;6898;7619;7619;5807;5807;5744;5744;6250;6250
11.05.2021;792073;46770;6898;6898;7619;7619;5807;5807;5744;5744;6250;6250
12.05.2021;797033;47052;6898;6898;7619;7619;5807;5807;5744;5744;6250;6250
13.05.2021;803040;47355;6898;6898;7619;7619;5807;5807;5744;5744;6250;6250
14.05.2021;809971;47699;6898;6898;7619;7619;5807;5807;5744;5744;6250;6250
15.05.2021;815187;47951;6898;6898;7619;7619;5807;5807;5744;5744;6250;6250
16.05.2021;816015;48006;6898;6898;7619;7619;5807;5807;5744;5744;6250;6250
17.05.2021;817947;48024;6898;6898;7619;7619;5807;5807;5744;5744;6250;6250
18.05.2021;823456;48313;6898;6898;7619;7619;5807;5807;5744;5744;6250;6250
19.05.2021;828283;48662;6898;6898;7619;7619;5807;5807;5744;5744;6250;6250
20.05.2021;833014;49036;6898;6898;7619;7619;5807;5807;5744;5744;6250;6250
21.05.2021;837501;49250;6898;6898;7619;7619;5807;5807;5744;5744;6250;6250
22.05.2021;839623;49438;6898;6898;7619;7619;5807;5807;5744;5744;6250;6250
23.05.2021;840480;49515;6898;6898;7619;7619;5807;5807;5744;5744;6250;6250
24.05.2021;844442;49539;6898;6898;7619;7619;5807;5807;5744;5744;6250;6250
25.05.2021;848495;49672;6898;6898;7619;7619;5599;5599;5506;5506;6250;6250
26.05.2021;852280;49899;6898;6898;7619;7619;5599;5599;5506;5506;6250;6250
27.05.2021;855244;50125;6065;6065;6667;6667;5130;5130;4970;4970;6250;6250
28.05.2021;855766;50374;6065;6065;6667;6667;5318;5318;5185;5185;6250;6250
29.05.2021;858949;50550;6065;6065;6667;6667;5318;5318;5185;5185;6250;6250
30.05.2021;863865;50574;6065;6065;6667;6667;5318;5318;5185;5185;6250;6250
31.05.2021;865363;50584;6065;6065;6667;6667;5318;5318;5185;5185;6250;6250
01.06.2021;869302;50840;6065;6065;6667;6667;5255;5255;5113;5113;6250;6250
02.06.2021;874560;51096;6065;6065;6667;6667;5255;5255;5113;5113;6250;6250
03.06.2021;878747;51320;6065;6065;6667;6667;5255;5255;5113;5113;6250;6250
04.06.2021;880267;51419;6065;6065;6667;6667;5672;5672;5589;5589;6250;6250
05.06.2021;883360;51508;6065;6065;6667;6667;5828;5828;5589;5589;7500;7500
06.06.2021;884550;51532;6065;6065;6667;6667;5828;5828;5589;5589;7500;7500
07.06.2021;884936;51540;6065;6065;6667;6667;5828;5828;5589;5589;7500;7500
08.06.2021;888367;51865;6065;6065;6667;6667;5828;5828;5589;5589;7500;7500
09.06.2021;894459;52094;6065;6065;6667;6667;5828;5828;5589;5589;7500;7500
10.06.2021;898531;52371;6065;6065;6667;6667;5828;5828;5589;5589;7500;7500
11.06.2021;902903;52638;6065;6065;6667;6667;5828;5828;5589;5589;7500;7500
12.06.2021;905229;52927;6065;6065;6667;6667;5828;5828;5589;5589;7500;7500
13.06.2021;905821;52998;6065;6065;6667;6667;5828;5828;5589;5589;7500;7500
14.06.2021;909341;53015;6065;6065;6667;6667;5828;5828;5589;5589;7500;7500
15.06.2021;913682;53242;6065;6065;6667;6667;5828;5828;5589;5589;7500;7500
16.06.2021;918383;53476;6065;6065;6667;6667;5828;5828;5589;5589;7500;7500
17.06.2021;923405;53750;6065;6065;6667;6667;5828;5828;5589;5589;7500;7500
18.06.2021;925518;53923;6065;6065;6667;6667;5828;5828;5589;5589;7500;7500
19.06.2021;931885;54142;6065;6065;6667;6667;5828;5828;5589;5589;7500;7500
20.06.2021;932229;54250;6065;6065;6667;6667;5828;5828;5589;5589;7500;7500
21.06.2021;933112;54267;5417;5417;6381;6381;5464;5464;5173;5173;7500;7500
22.06.2021;937290;54452;5417;5417;6381;6381;5464;5464;5173;5173;7500;7500
23.06.2021;941712;54662;5417;5417;6381;6381;5464;5464;5173;5173;7500;7500
24.06.2021;945242;54848;5417;5417;6381;6381;5464;5464;5173;5173;7500;7500
25.06.2021;949196;55007;5417;5417;6381;6381;5464;5464;5173;5173;7500;7500
26.06.2021;950877;55153;5417;5417;6381;6381;5464;5464;5173;5173;7500;7500
27.06.2021;951360;55181;5417;5417;6381;6381;5464;5464;5173;5173;7500;7500
28.06.2021;953858;55195;5417;5417;6381;6381;5464;5464;5173;5173;7500;7500
29.06.2021;957424;55337;5417;5417;6381;6381;5464;5464;5173;5173;7500;7500
30.06.2021;958199;55470;5417;5417;6381;6381;5464;5464;5173;5173;7500;7500
01.07.2021;960495;55703;5417;5417;6381;6381;5464;5464;5173;5173;7500;7500
02.07.2021;963166;55876;5417;5417;6381;6381;5464;5464;5173;5173;7500;7500
03.07.2021;965699;56011;5417;5417;6381;6381;5464;5464;5173;5173;7500;7500
