date,number_unique_users,weekly citywide penetration rate,no_real_movements,jl_simple_means_over_user_means,graph_modularity,rel_tweets_in_residential_areas,mean_rog
2020-08-07,0.41382812659763735,0.41382815337611306,0.7732840188734519,0.6693352153907132,0.36346874424378467,0.34599616194250743,0.5296741412702233
2020-08-08,0.3315527842345996,0.3315527958095988,0.6483851494215384,0.5940357624047087,0.46183627246679787,0.545554677602446,0.7113517740615887
2020-08-09,0.25658652633588047,0.25658651401663735,0.4334727936594544,0.679189250147861,0.6112613959099779,0.7358450195060724,0.7283127672489778
2020-08-10,0.3936518837635735,0.39365190965768704,0.6582675040997511,0.6972563429032514,0.4424775523793162,0.38093372692074223,0.5171192589706707
2020-08-11,0.39372516206433494,0.39372516198452623,0.6583540795668811,0.64179667119058,0.4434772537426043,0.38863537694228895,0.47887318247993754
2020-08-12,0.39950562709183984,0.3995056560398469,0.6802959270269481,0.6441219590886968,0.4543428080899693,0.3683382915707215,0.4857538632708317
2020-08-13,0.3986152105302622,0.3986152435332256,0.6838250517858875,0.6278902409788254,0.4313715014128107,0.3566226243765374,0.49557597075910637
2020-08-14,0.40679852216412976,0.40679851740510375,0.7472283266874917,0.6785452232092843,0.3860624946124762,0.3148011098363644,0.5433701245233006
2020-08-15,0.04352219821269112,0.04352223176495729,0.5719921988121711,0.5569356596793371,0.7099050275733194,0.7097265240597885,0.6962782754452714
2020-08-16,0.09422481782673602,0.09422485899933294,0.4334727936594544,0.679189250147861,0.5979167033511408,0.703425917052589,0.7362870237227409
2020-08-17,0.3891819074171274,0.38918190777923023,0.596222088220401,0.7160128494192705,0.4425308208924097,0.3112457271460972,0.536745610069935
2020-08-18,0.37653969638925433,0.3765397291239351,0.6583540795668811,0.64179667119058,0.4191602218025066,0.33073223057730894,0.4868472795124174
2020-08-19,0.3964628734637119,0.39646286707882317,0.6787741450756511,0.5790977507633795,0.4534670042925535,0.38724754230367536,0.45333264986169963
2020-08-20,0.37865795052521795,0.3786579518246929,0.6351676258758635,0.6276572500492446,0.4610387151018173,0.34994622265576436,0.5034051666044297
